DATE,CRACK
7/20/2001,3.058
7/23/2001,2.848
7/24/2001,2.506
7/25/2001,2.816
7/26/2001,3.206
7/27/2001,2.756
7/30/2001,2.8
7/31/2001,2.154
8/1/2001,2.318
8/2/2001,2.548
8/3/2001,2.562
8/6/2001,2.498
8/7/2001,2.406
8/8/2001,2.872
8/9/2001,3.024
8/10/2001,2.96
8/13/2001,3.062
8/14/2001,3.274
8/15/2001,3.402
8/16/2001,3.358
8/17/2001,2.75
8/20/2001,2.662
8/21/2001,2.436
8/22/2001,3.322
8/23/2001,5.198
8/24/2001,2.95
8/27/2001,4.852
8/28/2001,5.39
8/29/2001,5.018
8/30/2001,4.892
8/31/2001,5.396
9/4/2001,4.812
9/5/2001,5.058
9/6/2001,5.01
9/7/2001,5.442
9/10/2001,5.436
9/11/2001,5.908
9/12/2001,5.414
9/13/2001,5.398
9/14/2001,5.06
9/17/2001,4.34
9/18/2001,2.598
9/19/2001,3.174
9/20/2001,3.178
9/21/2001,3.436
9/24/2001,3.908
9/25/2001,3.99
9/26/2001,4.69
9/27/2001,4.458
9/28/2001,4.322
10/1/2001,4.18
10/2/2001,3.886
10/3/2001,4.206
10/4/2001,4.306
10/5/2001,4.14
10/8/2001,4.336
10/9/2001,4.078
10/10/2001,4.118
10/11/2001,4.398
10/12/2001,5.398
10/15/2001,3.754
10/16/2001,4.156
10/17/2001,3.856
10/18/2001,4.038
10/19/2001,4.176
10/22/2001,4.302
10/23/2001,4.382
10/24/2001,4.796
10/25/2001,4.584
10/26/2001,4.054
10/29/2001,4.066
10/30/2001,4.084
10/31/2001,4
11/1/2001,3.806
11/2/2001,3.7
11/5/2001,3.688
11/6/2001,3.716
11/7/2001,3.41
11/8/2001,3.78
11/9/2001,3.558
11/12/2001,3.226
11/13/2001,3.262
11/14/2001,3.302
11/15/2001,3.71
11/16/2001,3.372
11/19/2001,3.68
11/20/2001,3.592
11/21/2001,3.922
11/26/2001,2.688
11/27/2001,3.152
11/28/2001,2.89
11/29/2001,2.744
11/30/2001,2.842
12/3/2001,2.41
12/4/2001,1.752
12/5/2001,1.464
12/6/2001,1.05
12/7/2001,1.542
12/10/2001,1.714
12/11/2001,1.574
12/12/2001,1.822
12/13/2001,2.716
12/14/2001,3.202
12/17/2001,2.896
12/18/2001,3.3
12/19/2001,4.024
12/20/2001,4.01
12/21/2001,3.59
12/26/2001,3.334
12/27/2001,3.08
12/28/2001,3.142
12/31/2001,3.056
1/2/2002,3.02
1/3/2002,2.87
1/4/2002,3.016
1/7/2002,2.394
1/8/2002,2.952
1/9/2002,2.318
1/10/2002,2.788
1/11/2002,2.8
1/14/2002,2.792
1/15/2002,2.682
1/16/2002,3.258
1/17/2002,3.43
1/18/2002,3.568
1/22/2002,3.354
1/23/2002,2.908
1/24/2002,2.9
1/25/2002,2.796
1/28/2002,2.084
1/29/2002,2.204
1/30/2002,2.184
1/31/2002,2.13
2/1/2002,1.566
2/4/2002,2.408
2/5/2002,2.368
2/6/2002,2.28
2/7/2002,2.09
2/8/2002,2.052
2/11/2002,1.978
2/12/2002,1.836
2/13/2002,1.952
2/14/2002,2.036
2/15/2002,1.756
2/19/2002,1.742
2/20/2002,1.992
2/21/2002,2.206
2/22/2002,1.97
2/25/2002,1.81
2/26/2002,1.772
2/27/2002,1.994
2/28/2002,2.076
3/1/2002,2.158
3/4/2002,2.146
3/5/2002,1.978
3/6/2002,1.796
3/7/2002,2.21
3/8/2002,2.128
3/11/2002,2.058
3/12/2002,2.498
3/13/2002,2.824
3/14/2002,2.274
3/15/2002,2.536
3/18/2002,2.69
3/19/2002,2.784
3/20/2002,2.632
3/21/2002,2.316
3/22/2002,1.656
3/25/2002,1.022
3/26/2002,1.634
3/27/2002,2.098
3/28/2002,1.972
4/1/2002,1.908
4/2/2002,1.944
4/3/2002,2.018
4/4/2002,2.088
4/5/2002,2.434
4/8/2002,3.072
4/9/2002,2.606
4/10/2002,2.158
4/11/2002,2.244
4/12/2002,1.69
4/15/2002,1.972
4/16/2002,2.044
4/17/2002,1.402
4/18/2002,1.566
4/19/2002,1.164
4/22/2002,1.272
4/23/2002,1.608
4/24/2002,1.482
4/25/2002,1.654
4/26/2002,1.272
4/29/2002,1.53
4/30/2002,1.534
5/1/2002,1.686
5/2/2002,1.578
5/3/2002,1.138
5/6/2002,0.938
5/7/2002,0.846
5/8/2002,0.296
5/9/2002,0.528
5/10/2002,0.766
5/13/2002,0.486
5/14/2002,0.608
5/15/2002,0.264
5/16/2002,0.602
5/17/2002,0.538
5/20/2002,0.404
5/21/2002,0.538
5/22/2002,1.046
5/23/2002,1.078
5/24/2002,0.82
5/28/2002,2.43
5/29/2002,1.618
5/30/2002,1.344
5/31/2002,1.09
6/3/2002,1.276
6/4/2002,1.266
6/5/2002,1.44
6/6/2002,1.444
6/7/2002,1.614
6/10/2002,1.674
6/11/2002,1.704
6/12/2002,1.628
6/13/2002,1.928
6/14/2002,1.736
6/17/2002,1.782
6/18/2002,2.024
6/19/2002,1.73
6/20/2002,2.016
6/21/2002,1.706
6/24/2002,1.746
6/25/2002,1.534
6/26/2002,1.176
6/27/2002,1.37
6/28/2002,1.56
7/1/2002,1.602
7/2/2002,1.73
7/3/2002,1.908
7/8/2002,1.664
7/9/2002,1.728
7/10/2002,1.704
7/11/2002,1.928
7/12/2002,1.794
7/15/2002,1.834
7/16/2002,1.72
7/17/2002,1.562
7/18/2002,1.648
7/19/2002,1.36
7/22/2002,1.362
7/23/2002,0.858
7/24/2002,1.444
7/25/2002,1.302
7/26/2002,1.212
7/29/2002,1.306
7/30/2002,1.466
7/31/2002,1.12
8/1/2002,1.084
8/2/2002,0.892
8/5/2002,0.498
8/6/2002,0.414
8/7/2002,0.72
8/8/2002,0.966
8/9/2002,0.598
8/12/2002,0.636
8/13/2002,0.546
8/14/2002,0.664
8/15/2002,1.04
8/16/2002,1
8/19/2002,0.422
8/20/2002,0.204
8/21/2002,0.71
8/22/2002,0.928
8/23/2002,0.838
8/26/2002,1.682
8/27/2002,2.198
8/28/2002,2.602
8/29/2002,2.334
8/30/2002,2.488
9/3/2002,2.312
9/4/2002,2.716
9/5/2002,2.86
9/6/2002,2.83
9/9/2002,2.792
9/10/2002,3.098
9/11/2002,2.864
9/12/2002,2.886
9/13/2002,2.846
9/16/2002,2.864
9/17/2002,3.218
9/18/2002,3.148
9/19/2002,3.228
9/20/2002,2.9
9/23/2002,2.33
9/24/2002,2.558
9/25/2002,2.784
9/26/2002,2.954
9/27/2002,2.734
9/30/2002,2.674
10/1/2002,3.352
10/2/2002,3.094
10/3/2002,2.904
10/4/2002,3.614
10/7/2002,3.152
10/8/2002,3.032
10/9/2002,3.324
10/10/2002,3.422
10/11/2002,3.358
10/14/2002,3.498
10/15/2002,3.366
10/16/2002,3.816
10/17/2002,3.948
10/18/2002,3.998
10/21/2002,3.484
10/22/2002,3.738
10/23/2002,3.31
10/24/2002,3.504
10/25/2002,3.192
10/28/2002,2.99
10/29/2002,2.842
10/30/2002,3.642
10/31/2002,4.11
11/1/2002,3.998
11/4/2002,3.812
11/5/2002,3.928
11/6/2002,3.974
11/7/2002,3.956
11/8/2002,3.192
11/11/2002,2.96
11/12/2002,3.126
11/13/2002,2.986
11/14/2002,3.118
11/15/2002,3.396
11/18/2002,3.656
11/19/2002,3.788
11/20/2002,4.416
11/21/2002,4.346
11/22/2002,4.526
11/25/2002,4.448
11/26/2002,5.362
11/27/2002,4.84
12/2/2002,5.406
12/3/2002,4.916
12/4/2002,4.742
12/5/2002,4.524
12/6/2002,4.386
12/9/2002,4.462
12/10/2002,4.358
12/11/2002,4.64
12/12/2002,4.77
12/13/2002,5.588
12/16/2002,5.382
12/17/2002,4.82
12/18/2002,5.122
12/19/2002,5.424
12/20/2002,5.424
12/23/2002,5.374
12/24/2002,5.544
12/26/2002,5.316
12/27/2002,5.204
12/30/2002,4.836
12/31/2002,5.414
1/2/2003,5.2
1/3/2003,5.296
1/6/2003,5.132
1/7/2003,4.5
1/8/2003,4.41
1/9/2003,4.716
1/10/2003,4.572
1/13/2003,4.796
1/14/2003,5.086
1/15/2003,4.738
1/16/2003,3.842
1/17/2003,3.626
1/21/2003,2.886
1/22/2003,3.9
1/23/2003,4.53
1/24/2003,4.836
1/27/2003,6.924
1/28/2003,6.36
1/29/2003,7.074
1/30/2003,7.422
1/31/2003,6.726
2/3/2003,7.018
2/4/2003,8.012
2/5/2003,9.686
2/6/2003,12.89
2/7/2003,15.56
2/10/2003,13.63
2/11/2003,11.904
2/12/2003,9.782
2/13/2003,9.696
2/14/2003,10.724
2/18/2003,10.664
2/19/2003,11.994
2/20/2003,10.758
2/21/2003,12.38
2/24/2003,13.404
2/25/2003,12.45
2/26/2003,12.02
2/27/2003,12.688
2/28/2003,14.606
3/3/2003,17.198
3/4/2003,12.778
3/5/2003,12.322
3/6/2003,10.67
3/7/2003,13.06
3/10/2003,13.556
3/11/2003,12.162
3/12/2003,10.64
3/13/2003,8.806
3/14/2003,7.556
3/17/2003,5.274
3/18/2003,6.46
3/19/2003,7.202
3/20/2003,8.34
3/21/2003,5.916
3/24/2003,4.3
3/25/2003,-1.542
3/26/2003,3.042
3/27/2003,3.71
3/28/2003,4.272
3/31/2003,2.292
4/1/2003,2.356
4/2/2003,2.488
4/3/2003,2.576
4/4/2003,3.048
4/7/2003,3.488
4/8/2003,3.698
4/9/2003,3.62
4/10/2003,4.006
4/11/2003,4.942
4/14/2003,5.694
4/15/2003,6.66
4/16/2003,6.12
4/17/2003,4.886
4/21/2003,4.856
4/22/2003,5.864
4/23/2003,6.484
4/24/2003,7.466
4/25/2003,8.562
4/28/2003,7.594
4/29/2003,7.944
4/30/2003,8.182
5/1/2003,5.786
5/2/2003,5.424
5/5/2003,5.616
5/6/2003,3.792
5/7/2003,3.454
5/8/2003,3.258
5/9/2003,3.094
5/12/2003,2.606
5/13/2003,2.78
5/14/2003,2.92
5/15/2003,3.098
5/16/2003,3.102
5/19/2003,2.198
5/20/2003,1.874
5/21/2003,2.116
5/22/2003,2.368
5/23/2003,1.718
5/27/2003,2.092
5/28/2003,2.284
5/29/2003,2.224
5/30/2003,1.94
6/2/2003,1.662
6/3/2003,1.35
6/4/2003,1.522
6/5/2003,1.5
6/6/2003,1.458
6/9/2003,1.19
6/10/2003,1.25
6/11/2003,0.8
6/12/2003,0.594
6/13/2003,0.492
6/16/2003,-0.018
6/17/2003,0.294
6/18/2003,0.674
6/19/2003,0.884
6/20/2003,1.122
6/23/2003,1.238
6/24/2003,1.324
6/25/2003,1.026
6/26/2003,2.404
6/27/2003,2.656
6/30/2003,2.652
7/1/2003,2.644
7/2/2003,2.47
7/3/2003,2.37
7/7/2003,2.302
7/8/2003,2.356
7/9/2003,2.856
7/10/2003,2.602
7/11/2003,2.48
7/14/2003,2.484
7/15/2003,2.378
7/16/2003,1.98
7/17/2003,1.74
7/18/2003,1.64
7/21/2003,1.51
7/22/2003,1.636
7/23/2003,2.042
7/24/2003,1.83
7/25/2003,2.156
7/28/2003,2.486
7/29/2003,2.466
7/30/2003,2.7
7/31/2003,2.662
8/1/2003,3.134
8/4/2003,2.976
8/5/2003,3.024
8/6/2003,2.838
8/7/2003,3.038
8/8/2003,2.882
8/11/2003,2.572
8/12/2003,2.74
8/13/2003,2.624
8/14/2003,3.38
8/15/2003,2.632
8/18/2003,2.454
8/19/2003,2.126
8/20/2003,2.388
8/21/2003,2.786
8/22/2003,2.8
8/25/2003,2.884
8/26/2003,2.556
8/27/2003,2.42
8/28/2003,2.316
8/29/2003,2.386
9/2/2003,2.392
9/3/2003,2.406
9/4/2003,2.714
9/5/2003,2.444
9/8/2003,2.524
9/9/2003,2.406
9/10/2003,2.51
9/11/2003,2.43
9/12/2003,2.61
9/15/2003,2.72
9/16/2003,2.892
9/17/2003,3.03
9/18/2003,2.098
9/19/2003,2.008
9/22/2003,2.262
9/23/2003,2.484
9/24/2003,2.974
9/25/2003,2.538
9/26/2003,2.954
9/29/2003,3.192
9/30/2003,3.528
10/1/2003,3.708
10/2/2003,3.854
10/3/2003,3.734
10/6/2003,3.494
10/7/2003,3.75
10/8/2003,4
10/9/2003,4.646
10/10/2003,4.782
10/13/2003,4.462
10/14/2003,4.566
10/15/2003,4.506
10/16/2003,4.274
10/17/2003,4.124
10/20/2003,4.07
10/21/2003,4.166
10/22/2003,4.02
10/23/2003,4.382
10/24/2003,4.45
10/27/2003,3.944
10/28/2003,3.904
10/29/2003,4.02
10/30/2003,3.628
10/31/2003,4.234
11/3/2003,3.698
11/4/2003,3.48
11/5/2003,3.814
11/6/2003,3.938
11/7/2003,3.92
11/10/2003,3.682
11/11/2003,3.986
11/12/2003,3.826
11/13/2003,4.062
11/14/2003,4.23
11/17/2003,3.908
11/18/2003,4.094
11/19/2003,3.91
11/20/2003,3.502
11/21/2003,3.902
11/24/2003,4.366
11/25/2003,4.294
11/26/2003,4.404
12/1/2003,4.676
12/2/2003,5.044
12/3/2003,5.426
12/4/2003,5.426
12/5/2003,5.314
12/8/2003,5.51
12/9/2003,5.072
12/10/2003,5.04
12/11/2003,4.824
12/12/2003,5.244
12/15/2003,5.008
12/16/2003,4.86
12/17/2003,6.036
12/18/2003,6.474
12/19/2003,6.334
12/22/2003,5.292
12/23/2003,5.224
12/24/2003,4.852
12/29/2003,4.912
12/30/2003,5.63
12/31/2003,4.786
1/5/2004,6.358
1/6/2004,6.906
1/7/2004,6.414
1/8/2004,7.058
1/9/2004,8.082
1/12/2004,7.584
1/13/2004,7.95
1/14/2004,6.246
1/15/2004,5.576
1/16/2004,6
1/20/2004,6.42
1/21/2004,7.982
1/22/2004,8.182
1/23/2004,8.026
1/26/2004,7.17
1/27/2004,7.506
1/28/2004,6.816
1/29/2004,7.04
1/30/2004,6.194
2/2/2004,5.25
2/3/2004,4.902
2/4/2004,4.572
2/5/2004,3.826
2/6/2004,3.966
2/9/2004,4.092
2/10/2004,3.812
2/11/2004,4.08
2/12/2004,4.526
2/13/2004,4.97
2/17/2004,4.35
2/18/2004,3.808
2/19/2004,2.872
2/20/2004,1.412
2/23/2004,1.21
2/24/2004,1.488
2/25/2004,1.99
2/26/2004,3.988
2/27/2004,4.366
3/1/2004,3.596
3/2/2004,2.838
3/3/2004,2.168
3/4/2004,2.124
3/5/2004,1.54
3/8/2004,0.892
3/9/2004,0.964
3/10/2004,0.54
3/11/2004,0.346
3/12/2004,0.54
3/15/2004,0.696
3/16/2004,0.692
3/17/2004,1.9
3/18/2004,1.67
3/19/2004,1.264
3/22/2004,1.184
3/23/2004,1.166
3/24/2004,1.244
3/25/2004,1.458
3/26/2004,1.686
3/29/2004,1.55
3/30/2004,1.65
3/31/2004,1.756
4/1/2004,1.524
4/2/2004,1.52
4/5/2004,1.368
4/6/2004,1.66
4/7/2004,1.562
4/8/2004,1.668
4/12/2004,1.9
4/13/2004,1.928
4/14/2004,2.692
4/15/2004,2.748
4/16/2004,2.578
4/19/2004,2.146
4/20/2004,1.282
4/21/2004,1.694
4/22/2004,1.78
4/23/2004,1.924
4/26/2004,2.166
4/27/2004,2.032
4/28/2004,2.124
4/29/2004,2.442
4/30/2004,2.716
5/3/2004,2.606
5/4/2004,2.678
5/5/2004,2.688
5/6/2004,3.178
5/7/2004,3.028
5/10/2004,2.554
5/11/2004,2.876
5/12/2004,3.002
5/13/2004,3.16
5/14/2004,2.596
5/17/2004,2.528
5/18/2004,2.1
5/19/2004,2.616
5/20/2004,2.172
5/21/2004,2.212
5/24/2004,1.986
5/25/2004,1.726
5/26/2004,2.114
5/27/2004,2.12
5/28/2004,2.058
6/1/2004,2.274
6/2/2004,2.334
6/3/2004,2.416
6/4/2004,2.636
6/7/2004,2.86
6/8/2004,2.636
6/9/2004,3.392
6/10/2004,3.424
6/14/2004,3.37
6/15/2004,3.938
6/16/2004,3.998
6/17/2004,4.792
6/18/2004,4.202
6/21/2004,3.848
6/22/2004,4.1
6/23/2004,4.188
6/24/2004,4.568
6/25/2004,4.702
6/28/2004,4.448
6/29/2004,4.636
6/30/2004,5.248
7/1/2004,6.254
7/2/2004,6.318
7/6/2004,5.674
7/7/2004,5.802
7/8/2004,5.594
7/9/2004,5.082
7/12/2004,4.506
7/13/2004,4.676
7/14/2004,4.422
7/15/2004,4.828
7/16/2004,4.554
7/19/2004,4.356
7/20/2004,3.996
7/21/2004,4.436
7/22/2004,5.11
7/23/2004,5.388
7/26/2004,5.044
7/27/2004,4.916
7/28/2004,4.692
7/29/2004,4.77
7/30/2004,4.874
8/2/2004,4.428
8/3/2004,4.8
8/4/2004,4.94
8/5/2004,4.792
8/6/2004,4.476
8/9/2004,4.28
8/10/2004,4.546
8/11/2004,3.37
8/12/2004,3.41
8/13/2004,3.496
8/16/2004,3.288
8/17/2004,3.692
8/18/2004,3.376
8/19/2004,3.588
8/20/2004,3.388
8/23/2004,4.19
8/24/2004,3.838
8/25/2004,3.714
8/26/2004,4.484
8/27/2004,4.812
8/30/2004,4.636
8/31/2004,4.978
9/1/2004,5.082
9/2/2004,5.142
9/3/2004,4.822
9/7/2004,5.078
9/8/2004,5.362
9/9/2004,6.668
9/10/2004,5.796
9/13/2004,6.414
9/14/2004,6.998
9/15/2004,6.738
9/16/2004,7.462
9/17/2004,7.248
9/20/2004,6.758
9/21/2004,7.49
9/22/2004,7.618
9/23/2004,8.162
9/24/2004,8.176
9/27/2004,8.232
9/28/2004,7.99
9/29/2004,8.136
9/30/2004,8.946
10/1/2004,8.598
10/4/2004,8.152
10/5/2004,7.804
10/6/2004,7.366
10/7/2004,7.038
10/8/2004,7.542
10/11/2004,7.754
10/12/2004,6.948
10/13/2004,9.056
10/14/2004,10.074
10/15/2004,9.958
10/18/2004,9.452
10/19/2004,10.014
10/20/2004,10.506
10/21/2004,11.724
10/22/2004,10.908
10/25/2004,9.832
10/26/2004,9.402
10/27/2004,9.892
10/28/2004,9.53
10/29/2004,8.952
11/1/2004,8.742
11/2/2004,7.982
11/3/2004,8.278
11/4/2004,7.606
11/5/2004,7.554
11/8/2004,7.558
11/9/2004,8.334
11/10/2004,9.722
11/11/2004,9.242
11/12/2004,9.484
11/15/2004,8.91
11/16/2004,9.088
11/17/2004,11.74
11/18/2004,13.172
11/19/2004,12.924
11/22/2004,11.412
11/23/2004,11.362
11/24/2004,11.088
11/29/2004,10.098
11/30/2004,8.884
12/1/2004,9.418
12/2/2004,8.728
12/3/2004,8.302
12/6/2004,8.574
12/7/2004,8.638
12/8/2004,9.658
12/9/2004,10.804
12/10/2004,9.228
12/13/2004,10.642
12/14/2004,11.832
12/15/2004,13.162
12/16/2004,12.792
12/17/2004,13.078
12/20/2004,11.886
12/21/2004,11.822
12/22/2004,12.23
12/23/2004,12.704
12/27/2004,8.888
12/28/2004,9.124
12/29/2004,8.81
12/30/2004,8.258
1/3/2005,6.854
1/4/2005,7.112
1/5/2005,6.822
1/6/2005,7.074
1/7/2005,7.432
1/10/2005,7.988
1/11/2005,8.226
1/12/2005,7.93
1/13/2005,7.834
1/14/2005,7.912
1/18/2005,7.568
1/19/2005,8.544
1/20/2005,9.522
1/21/2005,10.196
1/24/2005,10.61
1/25/2005,10.546
1/26/2005,10.462
1/27/2005,9.664
1/28/2005,9.046
1/31/2005,7.652
2/1/2005,8.256
2/2/2005,7.95
2/3/2005,7.528
2/4/2005,7.394
2/7/2005,6.604
2/8/2005,7.016
2/9/2005,7.722
2/10/2005,8.18
2/11/2005,7.702
2/14/2005,7.1
2/15/2005,7.006
2/16/2005,8.098
2/17/2005,7.814
2/18/2005,8.376
2/22/2005,9.396
2/23/2005,10.85
2/24/2005,9.438
2/25/2005,9.414
2/28/2005,11.04
3/1/2005,11.372
3/2/2005,11.722
3/3/2005,10.072
3/4/2005,9.846
3/7/2005,9.268
3/8/2005,10.214
3/9/2005,9.762
3/10/2005,10.404
3/11/2005,11.162
3/14/2005,10.158
3/15/2005,10.596
3/16/2005,11.162
3/17/2005,10.38
3/18/2005,9.812
3/21/2005,9.87
3/22/2005,8.898
3/23/2005,15.712
3/24/2005,15.526
3/28/2005,10.704
3/29/2005,11.386
3/30/2005,13.408
3/31/2005,14.326
4/1/2005,14.182
4/4/2005,13.406
4/5/2005,12.966
4/6/2005,11.362
4/7/2005,10.1
4/8/2005,9.834
4/11/2005,9.08
4/12/2005,9.864
4/13/2005,10.984
4/14/2005,11.428
4/15/2005,11.172
4/18/2005,10.59
4/19/2005,10.502
4/20/2005,10.886
4/21/2005,12.19
4/22/2005,10.982
4/25/2005,10.302
4/26/2005,9.3
4/27/2005,10.58
4/28/2005,10.534
4/29/2005,10.188
5/2/2005,10.38
5/3/2005,10.67
5/4/2005,11.058
5/5/2005,9.906
5/6/2005,9.39
5/9/2005,8.482
5/10/2005,8.804
5/11/2005,8.452
5/12/2005,8.962
5/13/2005,8.932
5/16/2005,8.438
5/17/2005,8.906
5/18/2005,10.004
5/19/2005,11.296
5/20/2005,10.248
5/23/2005,8.734
5/24/2005,9.156
5/25/2005,9.522
5/26/2005,9.8
5/27/2005,9.334
5/31/2005,8.946
6/1/2005,9.902
6/2/2005,10.968
6/3/2005,11.952
6/6/2005,12.698
6/7/2005,13.108
6/8/2005,12.296
6/9/2005,13.512
6/10/2005,13.776
6/13/2005,14.418
6/14/2005,13.556
6/15/2005,12.048
6/16/2005,11.35
6/17/2005,10.816
6/20/2005,10.194
6/21/2005,8.972
6/22/2005,9.812
6/23/2005,10.742
6/24/2005,9.544
6/27/2005,9.982
6/28/2005,9.552
6/29/2005,9.802
6/30/2005,11.032
7/1/2005,12.08
7/5/2005,12.32
7/6/2005,13.268
7/7/2005,12.236
7/8/2005,11.396
7/11/2005,10.658
7/12/2005,11.75
7/13/2005,10.35
7/14/2005,10.672
7/15/2005,10.226
7/18/2005,9.786
7/19/2005,9.632
7/20/2005,8.622
7/21/2005,6.824
7/22/2005,7.224
7/25/2005,8.158
7/26/2005,7.772
7/27/2005,8.374
7/28/2005,8.76
7/29/2005,7.75
8/1/2005,8.546
8/2/2005,8.312
8/3/2005,7.91
8/4/2005,8.372
8/5/2005,8.792
8/8/2005,9.958
8/9/2005,10.286
8/10/2005,11.388
8/11/2005,13.542
8/12/2005,12.376
8/15/2005,11.322
8/16/2005,11.002
8/17/2005,10.252
8/18/2005,10.66
8/19/2005,10.09
8/22/2005,8.754
8/23/2005,9.58
8/24/2005,10.726
8/25/2005,9.948
8/26/2005,10.306
8/29/2005,12.222
8/30/2005,16.568
8/31/2005,17.428
9/1/2005,21.934
9/2/2005,18.35
9/6/2005,17.708
9/7/2005,17.142
9/8/2005,14.748
9/9/2005,14.12
9/12/2005,10.84
9/13/2005,12.336
9/14/2005,14.096
9/15/2005,12.85
9/16/2005,12.06
9/19/2005,16.496
9/20/2005,17.13
9/21/2005,18.594
9/22/2005,16.594
9/23/2005,15.382
9/26/2005,19.322
9/27/2005,20.614
9/28/2005,23.1
9/29/2005,20.656
9/30/2005,19.932
10/3/2005,19.48
10/4/2005,20.68
10/5/2005,19.676
10/6/2005,19.25
10/7/2005,18.872
10/10/2005,20.98
10/11/2005,19.824
10/12/2005,18.316
10/13/2005,18.472
10/14/2005,16.98
10/17/2005,17.136
10/18/2005,15.894
10/19/2005,16.766
10/20/2005,15.904
10/21/2005,15.936
10/24/2005,12.66
10/25/2005,14.702
10/26/2005,15.548
10/27/2005,14.864
10/28/2005,14.72
10/31/2005,13.91
11/1/2005,13.104
11/2/2005,12.7
11/3/2005,12.22
11/4/2005,12.522
11/7/2005,13.764
11/8/2005,12.876
11/9/2005,14.27
11/10/2005,13.306
11/11/2005,13.236
11/14/2005,13.128
11/15/2005,11.536
11/16/2005,13.004
11/17/2005,13.604
11/18/2005,13.924
11/21/2005,12.81
11/22/2005,14.108
11/23/2005,11.706
11/28/2005,10.428
11/29/2005,10.152
11/30/2005,10.29
12/1/2005,11.722
12/2/2005,12.51
12/5/2005,12.666
12/6/2005,12.154
12/7/2005,10.93
12/8/2005,12
12/9/2005,10.436
12/12/2005,10.754
12/13/2005,13.232
12/14/2005,13.732
12/15/2005,12.566
12/16/2005,12.508
12/19/2005,12.746
12/20/2005,14.094
12/21/2005,14.94
12/22/2005,14.706
12/23/2005,13.236
12/27/2005,10.216
12/28/2005,11.044
12/29/2005,10.972
12/30/2005,11.18
1/3/2006,11.314
1/4/2006,11.56
1/5/2006,10.816
1/6/2006,10.424
1/9/2006,9.058
1/10/2006,8.536
1/11/2006,7.322
1/12/2006,6.558
1/13/2006,6.49
1/17/2006,7.308
1/18/2006,5.808
1/19/2006,6.682
1/20/2006,8.91
1/23/2006,7.792
1/24/2006,7.51
1/25/2006,7.396
1/26/2006,7.28
1/27/2006,6.572
1/30/2006,7.534
1/31/2006,6.144
2/1/2006,6.848
2/2/2006,7.656
2/3/2006,6.62
2/6/2006,5.282
2/7/2006,4.358
2/8/2006,4.102
2/9/2006,3.994
2/10/2006,4.56
2/13/2006,4.974
2/14/2006,5.238
2/15/2006,7.406
2/16/2006,8.968
2/17/2006,8.406
2/21/2006,7.376
2/22/2006,9.094
2/23/2006,11.228
2/24/2006,10.486
2/27/2006,9.466
2/28/2006,10.534
3/1/2006,11.448
3/2/2006,12.618
3/3/2006,12.368
3/6/2006,10.872
3/7/2006,10.268
3/8/2006,10.626
3/9/2006,11.94
3/10/2006,10.776
3/13/2006,11.27
3/14/2006,12.926
3/15/2006,12.566
3/16/2006,12.518
3/17/2006,12.202
3/20/2006,12.77
3/21/2006,14.14
3/22/2006,13.302
3/23/2006,13.344
3/24/2006,11.448
3/27/2006,11.388
3/28/2006,11.084
3/29/2006,11.784
3/30/2006,11.924
3/31/2006,11.66
4/3/2006,11.882
4/4/2006,12.496
4/5/2006,12.242
4/6/2006,11.866
4/7/2006,12.15
4/10/2006,13.652
4/11/2006,13.122
4/12/2006,13.874
4/13/2006,14.092
4/17/2006,14.96
4/18/2006,14.778
4/19/2006,14.576
4/20/2006,13.72
4/21/2006,13.966
4/24/2006,15.112
4/25/2006,19.342
4/26/2006,13.088
4/27/2006,12.19
4/28/2006,11.99
5/1/2006,12.56
5/2/2006,12.362
5/3/2006,11.488
5/4/2006,11.752
5/5/2006,11.684
5/8/2006,12.234
5/9/2006,12.618
5/10/2006,13.95
5/11/2006,13.982
5/12/2006,13.516
5/15/2006,11.264
5/16/2006,11.66
5/17/2006,10.982
5/18/2006,11.598
5/19/2006,11.486
5/22/2006,11.284
5/23/2006,11.414
5/24/2006,10.918
5/25/2006,11.988
5/26/2006,11.222
5/30/2006,12.36
5/31/2006,10.984
6/1/2006,11.16
6/2/2006,11.144
6/5/2006,11.416
6/6/2006,11.822
6/7/2006,10.79
6/8/2006,11.44
6/9/2006,12.296
6/12/2006,11.2
6/13/2006,10.606
6/14/2006,10.218
6/15/2006,9.81
6/16/2006,8.706
6/19/2006,7.566
6/20/2006,7.812
6/21/2006,7.378
6/22/2006,9.054
6/23/2006,9.3
6/26/2006,8.8
6/27/2006,8.296
6/28/2006,6.894
6/29/2006,9.534
6/30/2006,12.454
7/5/2006,7.834
7/6/2006,6.984
7/7/2006,6.544
7/10/2006,4.914
7/11/2006,6.716
7/12/2006,6.406
7/13/2006,8.602
7/14/2006,6.612
7/17/2006,6.2
7/18/2006,6.56
7/19/2006,6.422
7/20/2006,4.288
7/21/2006,6.238
7/24/2006,5.93
7/25/2006,5.374
7/26/2006,5.644
7/27/2006,8.072
7/28/2006,7.634
7/31/2006,13.766
8/1/2006,9.07
8/2/2006,10.696
8/3/2006,10.426
8/4/2006,9.934
8/7/2006,10.52
8/8/2006,9.978
8/9/2006,9.526
8/10/2006,8.654
8/11/2006,8.612
8/14/2006,8.78
8/15/2006,9.538
8/16/2006,10.596
8/17/2006,10.856
8/18/2006,10.634
8/21/2006,10.584
8/22/2006,10.946
